Week,Retailer,Sales Green NZ BL,Sales Green NZ ZR
19/08/2019,Homeplus,2637.051429,2637.051429
19/08/2019,AK Plaza,53,53
19/08/2019,GS Retail,914,914
19/08/2019,Lotte Department,0,0
19/08/2019,GS25,0,0
19/08/2019,Emart everyday,317.9885714,317.9885714
19/08/2019,CS Distribution,0,0
19/08/2019,Eland,327,327
19/08/2019,Emart,6954.339751,6954.339751
19/08/2019,Emart traders,1683.863692,1683.863692
19/08/2019,Homeplus Express,836.4057143,836.4057143
19/08/2019,Mega Mart,145.4171429,145.4171429
19/08/2019,Costco Korea,5186,5186
19/08/2019,VIC Market,70,70
19/08/2019,Hyundae Department,94.56571429,94.56571429
19/08/2019,Market 999,26.02,26.02
19/08/2019,Homeplus 365,0,0
19/08/2019,Emart24,0,0
19/08/2019,Mini Stop,0,0
19/08/2019,No Brand,255.821913,255.821913
19/08/2019,CU,0,0
19/08/2019,Shinsegae Department,3,3
19/08/2019,Sampling ,576,576
19/08/2019,Loss,0,0
19/08/2019,Wholesale,105352.9873,105352.9873
19/08/2019,E-commerce,939.6248571,939.6248571
19/08/2019,Retail,22731.55393,22731.55393
26/08/2019,Lotte Mart,4742.745714,4742.745714
26/08/2019,Lotte super,1390.071429,1390.071429
26/08/2019,Homeplus,4542.708571,4542.708571
26/08/2019,AK Plaza,47,47
26/08/2019,GS Retail,832,832
26/08/2019,Lotte Department,45,45
26/08/2019,GS25,0,0
26/08/2019,Emart everyday,424.0685714,424.0685714
26/08/2019,CS Distribution,0,0
26/08/2019,Eland,489,489
26/08/2019,Emart,7323.995428,7323.995428
26/08/2019,Emart traders,2473.882714,2473.882714
26/08/2019,Homeplus Express,1217.217143,1217.217143
26/08/2019,Mega Mart,149.9942857,149.9942857
26/08/2019,Costco Korea,7977,7977
26/08/2019,VIC Market,206,206
26/08/2019,Hyundae Department,95.17714286,95.17714286
26/08/2019,Market 999,21.39428571,21.39428571
26/08/2019,Homeplus 365,0,0
26/08/2019,Emart24,0,0
26/08/2019,Mini Stop,0,0
26/08/2019,No Brand,246.2729232,246.2729232
26/08/2019,CU,0,0
26/08/2019,Shinsegae Department,11,11
26/08/2019,Sampling ,1032.110571,1032.110571
26/08/2019,Loss,0,0
26/08/2019,Wholesale,101480.8158,101480.8158
26/08/2019,E-commerce,1667.954857,1667.954857
26/08/2019,Retail,32234.52821,32234.52821
02/09/2019,Lotte Mart,1711.997143,1711.997143
02/09/2019,Lotte super,1990.905714,1990.905714
02/09/2019,Homeplus,7391.52,7391.52
02/09/2019,AK Plaza,50,50
02/09/2019,GS Retail,1600,1600
02/09/2019,Lotte Department,22,22
02/09/2019,GS25,0,0
02/09/2019,Emart everyday,2972.897143,2972.897143
02/09/2019,CS Distribution,0,0
02/09/2019,Eland,548,548
02/09/2019,Emart,6887.040452,6887.040452
02/09/2019,Emart traders,2733.784861,2733.784861
02/09/2019,Homeplus Express,1481.388571,1481.388571
02/09/2019,Mega Mart,274.7771429,274.7771429
02/09/2019,Costco Korea,3969,3969
02/09/2019,VIC Market,204,204
02/09/2019,Hyundae Department,110.9485714,110.9485714
02/09/2019,Market 999,23.62285714,23.62285714
02/09/2019,Homeplus 365,0,0
02/09/2019,Emart24,0,0
02/09/2019,Mini Stop,0,0
02/09/2019,No Brand,354.5027275,354.5027275
02/09/2019,CU,0,0
02/09/2019,Shinsegae Department,9,9
02/09/2019,Sampling ,835.1584286,835.1584286
02/09/2019,Loss,0,0
02/09/2019,Wholesale,119601.0561,119601.0561
02/09/2019,E-commerce,4172.533143,4172.533143
02/09/2019,Retail,32335.38518,32335.38518
09/09/2019,Lotte Mart,5129.485714,5129.485714
09/09/2019,Lotte super,1023.685714,1023.685714
09/09/2019,Homeplus,4218.537143,4218.537143
09/09/2019,AK Plaza,31,31
09/09/2019,GS Retail,855,855
09/09/2019,Lotte Department,0,0
09/09/2019,GS25,0,0
09/09/2019,Emart everyday,986.6171429,986.6171429
09/09/2019,CS Distribution,0,0
09/09/2019,Eland,452,452
09/09/2019,Emart,9440.50041,9440.50041
09/09/2019,Emart traders,3869.091827,3869.091827
09/09/2019,Homeplus Express,1273.14,1273.14
09/09/2019,Mega Mart,147.24,147.24
09/09/2019,Costco Korea,3804,3804
09/09/2019,VIC Market,213,213
09/09/2019,Hyundae Department,94.65142857,94.65142857
09/09/2019,Market 999,19.16571429,19.16571429
09/09/2019,Homeplus 365,0,0
09/09/2019,Emart24,0,0
09/09/2019,Mini Stop,0,0
09/09/2019,No Brand,263.616487,263.616487
09/09/2019,CU,0,0
09/09/2019,Shinsegae Department,15,15
09/09/2019,Sampling ,217.6022857,217.6022857
09/09/2019,Loss,0,0
09/09/2019,Wholesale,50114.52341,50114.52341
09/09/2019,E-commerce,1694.714,1694.714
09/09/2019,Retail,31835.73158,31835.73158
16/09/2019,Lotte Mart,2689,2689
16/09/2019,Lotte super,1348.8,1348.8
16/09/2019,Homeplus,2440.702857,2440.702857
16/09/2019,AK Plaza,45,45
16/09/2019,GS Retail,961,961
16/09/2019,Lotte Department,84,84
16/09/2019,GS25,0,0
16/09/2019,Emart everyday,411.2742857,411.2742857
16/09/2019,CS Distribution,0,0
16/09/2019,Eland,479,479
16/09/2019,Emart,3791.65393,3791.65393
16/09/2019,Emart traders,1327.973694,1327.973694
16/09/2019,Homeplus Express,1038.982857,1038.982857
16/09/2019,Mega Mart,135.68,135.68
16/09/2019,Costco Korea,3477,3477
16/09/2019,VIC Market,281,281
16/09/2019,Hyundae Department,76.69142857,76.69142857
16/09/2019,Market 999,34.82571429,34.82571429
16/09/2019,Homeplus 365,0,0
16/09/2019,Emart24,0,0
16/09/2019,Mini Stop,0,0
16/09/2019,No Brand,242.1032768,242.1032768
16/09/2019,CU,0,0
16/09/2019,Shinsegae Department,20,20
16/09/2019,Sampling ,674,674
16/09/2019,Loss,0,0
16/09/2019,Wholesale,87446.1551,87446.1551
16/09/2019,E-commerce,1934.126,1934.126
16/09/2019,Retail,18884.68804,18884.68804
23/09/2019,Lotte Mart,2896.857143,2896.857143
23/09/2019,Lotte super,874.3314286,874.3314286
23/09/2019,Homeplus,2679.428571,2679.428571
23/09/2019,AK Plaza,50,50
23/09/2019,GS Retail,973,973
23/09/2019,Lotte Department,14,14
23/09/2019,GS25,0,0
23/09/2019,Emart everyday,341.5657143,341.5657143
23/09/2019,CS Distribution,0,0
23/09/2019,Eland,528,528
23/09/2019,Emart,8495.514729,8495.514729
23/09/2019,Emart traders,2410.993895,2410.993895
23/09/2019,Homeplus Express,4027.462857,4027.462857
23/09/2019,Mega Mart,241.92,241.92
23/09/2019,Costco Korea,11957,11957
23/09/2019,VIC Market,145,145
23/09/2019,Hyundae Department,73.66285714,73.66285714
23/09/2019,Market 999,21.84,21.84
23/09/2019,Homeplus 365,0,0
23/09/2019,Emart24,0,0
23/09/2019,Mini Stop,0,0
23/09/2019,No Brand,232.6380522,232.6380522
23/09/2019,CU,0,0
23/09/2019,Shinsegae Department,17,17
23/09/2019,Sampling ,896.5714286,896.5714286
23/09/2019,Loss,0,0
23/09/2019,Wholesale,69109.00443,69109.00443
23/09/2019,E-commerce,1399.076,1399.076
23/09/2019,Retail,35980.21525,35980.21525
30/09/2019,Lotte Mart,1126,1126
30/09/2019,Lotte super,3182.171429,3182.171429
30/09/2019,Homeplus,2864.851429,2864.851429
30/09/2019,AK Plaza,34,34
30/09/2019,GS Retail,440,440
30/09/2019,Lotte Department,82,82
30/09/2019,GS25,0,0
30/09/2019,Emart everyday,1274.777143,1274.777143
30/09/2019,CS Distribution,0,0
30/09/2019,Eland,428,428
30/09/2019,Emart,14088.00434,14088.00434
30/09/2019,Emart traders,4045.379161,4045.379161
30/09/2019,Homeplus Express,472.6342857,472.6342857
30/09/2019,Mega Mart,64.18285714,64.18285714
30/09/2019,Costco Korea,4037,4037
30/09/2019,VIC Market,77,77
30/09/2019,Hyundae Department,83.92,83.92
30/09/2019,Market 999,25.40571429,25.40571429
30/09/2019,Homeplus 365,0,0
30/09/2019,Emart24,0,0
30/09/2019,Mini Stop,0,0
30/09/2019,No Brand,262.0176,262.0176
30/09/2019,CU,0,0
30/09/2019,Shinsegae Department,309,309
30/09/2019,Sampling ,514,514
30/09/2019,Loss,0,0
30/09/2019,Wholesale,57291.29437,57291.29437
30/09/2019,E-commerce,857.348,857.348
30/09/2019,Retail,32896.34396,32896.34396
07/10/2019,Lotte Mart,3619.285714,3619.285714
07/10/2019,Lotte super,627.6914286,627.6914286
07/10/2019,Homeplus,2546.685714,2546.685714
07/10/2019,AK Plaza,38,38
07/10/2019,GS Retail,2612,2612
07/10/2019,Lotte Department,14,14
07/10/2019,GS25,0,0
07/10/2019,Emart everyday,516.7314286,516.7314286
07/10/2019,CS Distribution,0,0
07/10/2019,Eland,1780,1780
07/10/2019,Emart,8433.780907,8433.780907
07/10/2019,Emart traders,1710.184583,1710.184583
07/10/2019,Homeplus Express,895.4914286,895.4914286
07/10/2019,Mega Mart,125.8971429,125.8971429
07/10/2019,Costco Korea,4414,4414
07/10/2019,VIC Market,246,246
07/10/2019,Hyundae Department,80.53118037,80.53118037
07/10/2019,Market 999,18.18285714,18.18285714
07/10/2019,Homeplus 365,0,0
07/10/2019,Emart24,0,0
07/10/2019,Mini Stop,0,0
07/10/2019,No Brand,273.0099478,273.0099478
07/10/2019,CU,0,0
07/10/2019,Shinsegae Department,286,286
07/10/2019,Sampling ,472,472
07/10/2019,Loss,0,0
07/10/2019,Wholesale,53343.18116,53343.18116
07/10/2019,E-commerce,1385.6,1385.6
07/10/2019,Retail,28237.47233,28237.47233
14/10/2019,Lotte Mart,2876,2876
14/10/2019,Lotte super,438.56,438.56
14/10/2019,Homeplus,2793.828571,2793.828571
14/10/2019,AK Plaza,77,77
14/10/2019,GS Retail,430,430
14/10/2019,Lotte Department,67,67
14/10/2019,GS25,4,4
14/10/2019,Emart everyday,785.5885714,785.5885714
14/10/2019,CS Distribution,0,0
14/10/2019,Eland,3001,3001
14/10/2019,Emart,6232.894421,6232.894421
14/10/2019,Emart traders,2239.188361,2239.188361
14/10/2019,Homeplus Express,1663.491429,1663.491429
14/10/2019,Mega Mart,98.74285714,98.74285714
14/10/2019,Costco Korea,16291,16291
14/10/2019,VIC Market,235,235
14/10/2019,Hyundae Department,94.18091806,94.18091806
14/10/2019,Market 999,27.52,27.52
14/10/2019,Homeplus 365,0,0
14/10/2019,Emart24,0,0
14/10/2019,Mini Stop,0,0
14/10/2019,No Brand,320.177113,320.177113
14/10/2019,CU,0,0
14/10/2019,Shinsegae Department,0,0
14/10/2019,Sampling ,1788.857143,1788.857143
14/10/2019,Loss,-2304.41408,-2304.41408
14/10/2019,Wholesale,54181.32812,54181.32812
14/10/2019,E-commerce,1266.4,1266.4
14/10/2019,Retail,37675.17224,37675.17224
21/10/2019,Lotte Mart,241.8571429,241.8571429
21/10/2019,Lotte super,1262,1262
21/10/2019,Homeplus,2138.702857,2138.702857
21/10/2019,AK Plaza,16,16
21/10/2019,GS Retail,254,254
21/10/2019,Lotte Department,36,36
21/10/2019,GS25,2,2
21/10/2019,Emart everyday,318.64,318.64
21/10/2019,CS Distribution,0,0
21/10/2019,Eland,456,456
21/10/2019,Emart,2914.832003,2914.832003
21/10/2019,Emart traders,3857.163,3857.163
21/10/2019,Homeplus Express,567.7371429,567.7371429
21/10/2019,Mega Mart,78.99428571,78.99428571
21/10/2019,Costco Korea,2923,2923
21/10/2019,VIC Market,141,141
21/10/2019,Hyundae Department,120.3021703,120.3021703
21/10/2019,Market 999,33.78571429,33.78571429
21/10/2019,Homeplus 365,0,0
21/10/2019,Emart24,0,0
21/10/2019,Mini Stop,0,0
21/10/2019,No Brand,139.1031652,139.1031652
21/10/2019,CU,0,0
21/10/2019,Shinsegae Department,9,9
21/10/2019,Sampling ,440.4285714,440.4285714
21/10/2019,Loss,55638.75359,55638.75359
21/10/2019,Wholesale,54294.53827,54294.53827
21/10/2019,E-commerce,1329,1329
21/10/2019,Retail,15510.11748,15510.11748
28/10/2019,Lotte Mart,3666,3666
28/10/2019,Lotte super,883.4228571,883.4228571
28/10/2019,Homeplus,2383.868571,2383.868571
28/10/2019,AK Plaza,46,46
28/10/2019,GS Retail,379,379
28/10/2019,Lotte Department,14,14
28/10/2019,GS25,2,2
28/10/2019,Emart everyday,816.9257143,816.9257143
28/10/2019,CS Distribution,0,0
28/10/2019,Eland,608,608
28/10/2019,Emart,4567.877729,4567.877729
28/10/2019,Emart traders,1413.939,1413.939
28/10/2019,Homeplus Express,512.64,512.64
28/10/2019,Mega Mart,96.52571429,96.52571429
28/10/2019,Costco Korea,1786,1786
28/10/2019,VIC Market,149,149
28/10/2019,Hyundae Department,80.85564565,80.85564565
28/10/2019,Market 999,27.52,27.52
28/10/2019,Homeplus 365,0,0
28/10/2019,Emart24,0,0
28/10/2019,Mini Stop,0,0
28/10/2019,No Brand,190.8573333,190.8573333
28/10/2019,CU,0,0
28/10/2019,Shinsegae Department,6,6
28/10/2019,Sampling ,431,431
28/10/2019,Loss,0,0
28/10/2019,Wholesale,46656.46457,46656.46457
28/10/2019,E-commerce,1090,1090
28/10/2019,Retail,17630.43257,17630.43257
04/11/2019,Lotte Mart,4,4
04/11/2019,Lotte super,891.64,891.64
04/11/2019,Homeplus,1985.948571,1985.948571
04/11/2019,AK Plaza,26,26
04/11/2019,GS Retail,486,486
04/11/2019,Lotte Department,90,90
04/11/2019,GS25,2,2
04/11/2019,Emart everyday,190.8171429,190.8171429
04/11/2019,CS Distribution,0,0
04/11/2019,Eland,1908,1908
04/11/2019,Emart,5201.566026,5201.566026
04/11/2019,Emart traders,1410.429,1410.429
04/11/2019,Homeplus Express,1372.457143,1372.457143
04/11/2019,Mega Mart,81.46285714,81.46285714
04/11/2019,Costco Korea,3946,3946
04/11/2019,VIC Market,37,37
04/11/2019,Hyundae Department,93.24571429,93.24571429
04/11/2019,Market 999,21.86857143,21.86857143
04/11/2019,Homeplus 365,0,0
04/11/2019,Emart24,0,0
04/11/2019,Mini Stop,0,0
04/11/2019,No Brand,252.5986667,252.5986667
04/11/2019,CU,0,0
04/11/2019,Shinsegae Department,0,0
04/11/2019,Sampling ,390,390
04/11/2019,Loss,15649.62086,15649.62086
04/11/2019,Wholesale,36399.38994,36399.38994
04/11/2019,E-commerce,1790.098,1790.098
04/11/2019,Retail,18001.03369,18001.03369
11/11/2019,Lotte Mart,2706,2706
11/11/2019,Lotte super,594.2685714,594.2685714
11/11/2019,Homeplus,2608.965714,2608.965714
11/11/2019,AK Plaza,25,25
11/11/2019,GS Retail,414,414
11/11/2019,Lotte Department,0,0
11/11/2019,GS25,39,39
11/11/2019,Emart everyday,1002.091429,1002.091429
11/11/2019,CS Distribution,0,0
11/11/2019,Eland,298,298
11/11/2019,Emart,5304.86981,5304.86981
11/11/2019,Emart traders,1947.207,1947.207
11/11/2019,Homeplus Express,674.2628571,674.2628571
11/11/2019,Mega Mart,93.80571429,93.80571429
11/11/2019,Costco Korea,3146,3146
11/11/2019,VIC Market,420,420
11/11/2019,Hyundae Department,106.0171429,106.0171429
11/11/2019,Market 999,19.29714286,19.29714286
11/11/2019,Homeplus 365,0,0
11/11/2019,Emart24,0,0
11/11/2019,Mini Stop,0,0
11/11/2019,No Brand,235.0226667,235.0226667
11/11/2019,CU,0,0
11/11/2019,Shinsegae Department,0,0
11/11/2019,Sampling ,2.857142857,2.857142857
11/11/2019,Loss,0,0
11/11/2019,Wholesale,35807.02905,35807.02905
11/11/2019,E-commerce,1569.903714,1569.903714
11/11/2019,Retail,19633.80805,19633.80805
18/11/2019,Lotte Mart,4166.714286,4166.714286
18/11/2019,Lotte super,964.6285714,964.6285714
18/11/2019,Homeplus,2208.314286,2208.314286
18/11/2019,AK Plaza,14,14
18/11/2019,GS Retail,219,219
18/11/2019,Lotte Department,36,36
18/11/2019,GS25,192,192
18/11/2019,Emart everyday,613.6571429,613.6571429
18/11/2019,CS Distribution,0,0
18/11/2019,Eland,2061,2061
18/11/2019,Emart,3332.663874,3332.663874
18/11/2019,Emart traders,2053.404571,2053.404571
18/11/2019,Homeplus Express,789.0857143,789.0857143
18/11/2019,Mega Mart,71.57142857,71.57142857
18/11/2019,Costco Korea,2480,2480
18/11/2019,VIC Market,290,290
18/11/2019,Hyundae Department,111.4857143,111.4857143
18/11/2019,Market 999,26.54285714,26.54285714
18/11/2019,Homeplus 365,0,0
18/11/2019,Emart24,0,0
18/11/2019,Mini Stop,0,0
18/11/2019,No Brand,263.4146667,263.4146667
18/11/2019,CU,0,0
18/11/2019,Shinsegae Department,0,0
18/11/2019,Sampling ,4.857142857,4.857142857
18/11/2019,Loss,0,0
18/11/2019,Wholesale,34358.34984,34358.34984
18/11/2019,E-commerce,1308.62,1308.62
18/11/2019,Retail,19893.48311,19893.48311
25/11/2019,Lotte Mart,247,247
25/11/2019,Lotte super,577.6571429,577.6571429
25/11/2019,Homeplus,2795.714286,2795.714286
25/11/2019,AK Plaza,37,37
25/11/2019,GS Retail,381,381
25/11/2019,Lotte Department,0,0
25/11/2019,GS25,0,0
25/11/2019,Emart everyday,586.9142857,586.9142857
25/11/2019,CS Distribution,0,0
25/11/2019,Eland,703,703
25/11/2019,Emart,5793.042461,5793.042461
25/11/2019,Emart traders,2314.542,2314.542
25/11/2019,Homeplus Express,570.9142857,570.9142857
25/11/2019,Mega Mart,103.6,103.6
25/11/2019,Costco Korea,3671,3671
25/11/2019,VIC Market,221,221
25/11/2019,Hyundae Department,119.8,119.8
25/11/2019,Market 999,28.17142857,28.17142857
25/11/2019,Homeplus 365,0,0
25/11/2019,Emart24,0,0
25/11/2019,Mini Stop,0,0
25/11/2019,No Brand,240.4306667,240.4306667
25/11/2019,CU,0,0
25/11/2019,Shinsegae Department,0,0
25/11/2019,Sampling ,0,0
25/11/2019,Loss,0,0
25/11/2019,Wholesale,28984.9881,28984.9881
25/11/2019,E-commerce,1184,1184
25/11/2019,Retail,18390.78656,18390.78656
02/12/2019,Lotte Mart,1313,1313
02/12/2019,Lotte super,934,934
02/12/2019,Homeplus,1830,1830
02/12/2019,AK Plaza,22,22
02/12/2019,GS Retail,438,438
02/12/2019,Lotte Department,67,67
02/12/2019,GS25,0,0
02/12/2019,Emart everyday,538,538
02/12/2019,CS Distribution,0,0
02/12/2019,Eland,546,546
02/12/2019,Emart,3959,3959
02/12/2019,Emart traders,2470.571,2470.571
02/12/2019,Homeplus Express,445,445
02/12/2019,Mega Mart,96,96
02/12/2019,Costco Korea,4708,4708
02/12/2019,VIC Market,91,91
02/12/2019,Hyundae Department,106,106
02/12/2019,Market 999,24,24
02/12/2019,Homeplus 365,0,0
02/12/2019,Emart24,0,0
02/12/2019,Mini Stop,0,0
02/12/2019,No Brand,185.6746667,185.6746667
02/12/2019,CU,0,0
02/12/2019,Shinsegae Department,326,326
02/12/2019,Sampling ,243,243
02/12/2019,Loss,0,0
02/12/2019,Wholesale,20218.20738,20218.20738
02/12/2019,E-commerce,2052,2052
02/12/2019,Retail,18099.24567,18099.24567
09/12/2019,Lotte Mart,0,0
09/12/2019,Lotte super,616.2857143,616.2857143
09/12/2019,Homeplus,1899.257143,1899.257143
09/12/2019,AK Plaza,17,17
09/12/2019,GS Retail,188,188
09/12/2019,Lotte Department,45,45
09/12/2019,GS25,0,0
09/12/2019,Emart everyday,293.3142857,293.3142857
09/12/2019,CS Distribution,0,0
09/12/2019,Eland,233,233
09/12/2019,Emart,4290.885714,4290.885714
09/12/2019,Emart traders,2625.971429,2625.971429
09/12/2019,Homeplus Express,423.7142857,423.7142857
09/12/2019,Mega Mart,83.82857143,83.82857143
09/12/2019,Costco Korea,1258,1258
09/12/2019,VIC Market,0,0
09/12/2019,Hyundae Department,111.7714286,111.7714286
09/12/2019,Market 999,30.6,30.6
09/12/2019,Homeplus 365,0,0
09/12/2019,Emart24,0,0
09/12/2019,Mini Stop,0,0
09/12/2019,No Brand,0,0
09/12/2019,CU,0,0
09/12/2019,Shinsegae Department,0,0
09/12/2019,Sampling ,229,229
09/12/2019,Loss,-1600.794901,-1600.794901
09/12/2019,Wholesale,15573.22857,15573.22857
09/12/2019,E-commerce,2460.428571,2460.428571
09/12/2019,Retail,12116.62857,12116.62857
16/12/2019,Lotte Mart,0,0
16/12/2019,Lotte super,13.85714286,13.85714286
16/12/2019,Homeplus,292.0285714,292.0285714
16/12/2019,AK Plaza,7,7
16/12/2019,GS Retail,0,0
16/12/2019,Lotte Department,0,0
16/12/2019,GS25,0,0
16/12/2019,Emart everyday,82.6,82.6
16/12/2019,CS Distribution,0,0
16/12/2019,Eland,0,0
16/12/2019,Emart,877,877
16/12/2019,Emart traders,184.4285714,184.4285714
16/12/2019,Homeplus Express,126.2285714,126.2285714
16/12/2019,Mega Mart,51.8,51.8
16/12/2019,Costco Korea,0,0
16/12/2019,VIC Market,0,0
16/12/2019,Hyundae Department,21.48571429,21.48571429
16/12/2019,Market 999,0,0
16/12/2019,Homeplus 365,0,0
16/12/2019,Emart24,0,0
16/12/2019,Mini Stop,0,0
16/12/2019,No Brand,0,0
16/12/2019,CU,0,0
16/12/2019,Shinsegae Department,0,0
16/12/2019,Sampling ,0,0
16/12/2019,Loss,20049.4385,20049.4385
16/12/2019,Wholesale,2464.742857,2464.742857
16/12/2019,E-commerce,106,106
16/12/2019,Retail,1656.428571,1656.428571
23/12/2019,Lotte Mart,A,0
23/12/2019,Lotte super,A,0
23/12/2019,Homeplus,A,0
23/12/2019,AK Plaza,A,0
23/12/2019,GS Retail,A,0
23/12/2019,Lotte Department,A,0
23/12/2019,GS25,A,0
23/12/2019,Emart everyday,A,0
23/12/2019,CS Distribution,A,0
23/12/2019,Eland,A,0
23/12/2019,Emart,A,0
23/12/2019,Emart traders,A,0
23/12/2019,Homeplus Express,A,0
23/12/2019,Mega Mart,A,0
23/12/2019,Costco Korea,A,0
23/12/2019,VIC Market,A,0
23/12/2019,Hyundae Department,A,0
23/12/2019,Market 999,A,0
23/12/2019,Homeplus 365,A,0
23/12/2019,Emart24,A,0
23/12/2019,Mini Stop,A,0
23/12/2019,No Brand,A,0
23/12/2019,CU,A,0
23/12/2019,Shinsegae Department,A,0
23/12/2019,Sampling ,A,0
23/12/2019,Loss,A,0
23/12/2019,Wholesale,A,0
23/12/2019,E-commerce,A,0
23/12/2019,Retail,A,0
30/12/2019,Lotte Mart,A,0
30/12/2019,Lotte super,A,0
30/12/2019,Homeplus,A,0
30/12/2019,AK Plaza,A,0
30/12/2019,GS Retail,A,0
30/12/2019,Lotte Department,A,0
30/12/2019,GS25,A,0
30/12/2019,Emart everyday,A,0
30/12/2019,CS Distribution,A,0
30/12/2019,Eland,A,0
30/12/2019,Emart,A,0
30/12/2019,Emart traders,A,0
30/12/2019,Homeplus Express,A,0
30/12/2019,Mega Mart,A,0
30/12/2019,Costco Korea,A,0
30/12/2019,VIC Market,A,0
30/12/2019,Hyundae Department,A,0
30/12/2019,Market 999,A,0
30/12/2019,Homeplus 365,A,0
30/12/2019,Emart24,A,0
30/12/2019,Mini Stop,A,0
30/12/2019,No Brand,A,0
30/12/2019,CU,A,0
30/12/2019,Shinsegae Department,A,0
30/12/2019,Sampling ,A,0
30/12/2019,Loss,A,0
30/12/2019,Wholesale,A,0
30/12/2019,E-commerce,A,0
30/12/2019,Retail,A,0
06/01/2020,Lotte Mart,A,0
06/01/2020,Lotte super,A,0
06/01/2020,Homeplus,A,0
06/01/2020,AK Plaza,A,0
06/01/2020,GS Retail,A,0
06/01/2020,Lotte Department,A,0
06/01/2020,GS25,A,0
06/01/2020,Emart everyday,A,0
06/01/2020,CS Distribution,A,0
06/01/2020,Eland,A,0
06/01/2020,Emart,A,0
06/01/2020,Emart traders,A,0
06/01/2020,Homeplus Express,A,0
06/01/2020,Mega Mart,A,0
06/01/2020,Costco Korea,A,0
06/01/2020,VIC Market,A,0
06/01/2020,Hyundae Department,A,0
06/01/2020,Market 999,A,0
06/01/2020,Homeplus 365,A,0
06/01/2020,Emart24,A,0
06/01/2020,Mini Stop,A,0
06/01/2020,No Brand,A,0
06/01/2020,CU,A,0
06/01/2020,Shinsegae Department,A,0
06/01/2020,Sampling ,A,0
06/01/2020,Loss,A,0
06/01/2020,Wholesale,A,0
06/01/2020,E-commerce,A,0
06/01/2020,Retail,A,0
13/01/2020,Lotte Mart,A,0
13/01/2020,Lotte super,A,0
13/01/2020,Homeplus,A,0
13/01/2020,AK Plaza,A,0
13/01/2020,GS Retail,A,0
13/01/2020,Lotte Department,A,0
13/01/2020,GS25,A,0
13/01/2020,Emart everyday,A,0
13/01/2020,CS Distribution,A,0
13/01/2020,Eland,A,0
13/01/2020,Emart,A,0
13/01/2020,Emart traders,A,0
13/01/2020,Homeplus Express,A,0
13/01/2020,Mega Mart,A,0
13/01/2020,Costco Korea,A,0
13/01/2020,VIC Market,A,0
13/01/2020,Hyundae Department,A,0
13/01/2020,Market 999,A,0
13/01/2020,Homeplus 365,A,0
13/01/2020,Emart24,A,0
13/01/2020,Mini Stop,A,0
13/01/2020,No Brand,A,0
13/01/2020,CU,A,0
13/01/2020,Shinsegae Department,A,0
13/01/2020,Sampling ,A,0
13/01/2020,Loss,A,0
13/01/2020,Wholesale,A,0
13/01/2020,E-commerce,A,0
13/01/2020,Retail,A,0
20/01/2020,Lotte Mart,A,0
20/01/2020,Lotte super,A,0
20/01/2020,Homeplus,A,0
20/01/2020,AK Plaza,A,0
20/01/2020,GS Retail,A,0
20/01/2020,Lotte Department,A,0
20/01/2020,GS25,A,0
20/01/2020,Emart everyday,A,0
20/01/2020,CS Distribution,A,0
20/01/2020,Eland,A,0
20/01/2020,Emart,A,0
20/01/2020,Emart traders,A,0
20/01/2020,Homeplus Express,A,0
20/01/2020,Mega Mart,A,0
20/01/2020,Costco Korea,A,0
20/01/2020,VIC Market,A,0
